text,label
Exclusive investment opportunity! Double your money in 1 month. Visit http://example.com for details.,spam
Immediate action required! Update your payment information at [this link](http://promo.com) to avoid account suspension.,spam
"Hello Emily,

Your subscription will renew on April 24. If you have any questions, please contact us.",legitimate
System alert! Your account has been compromised. Secure it now at http://promo.com.,spam
Get access to exclusive content! Sign up now at http://promo.com.,spam
Huge sale! Get laptop for a special price at http://example.com.,spam
Huge sale! Get headphones for a special price at http://promo.com.,spam
"Dear John,

Your flight to Hawaii has been rescheduled. Your new departure date is May 10.",legitimate
"Hello Alex,

We value your opinion! Please take a moment to fill out our survey on product quality.",legitimate
Huge sale! Get smartwatch for a special price at http://offers.com.,spam
"Dear Alex,

Your flight to Maldives has been rescheduled. Your new departure date is August 5.",legitimate
"Congratulations! You've won a cash prize of $10,000. Contact us at promo@example.com to claim your prize.",spam
Get access to exclusive content! Sign up now at http://example.com.,spam
You've been selected for a special offer! Buy headphones now and get a 20% discount.,spam
"Hi Alex,

Your appointment with Dr. Johnson is set for August 5 at 6:30 PM. Please let us know if you have any questions.",legitimate
Earn money from home! Learn how at http://promo.com.,spam
"Dear Michael,

Your order for headphones has been shipped. Track your package with the tracking number 789012.",legitimate
"Hello Alex,

I wanted to follow up on our conversation. Can we schedule a time to discuss this further?",legitimate
Huge sale! Get 20%% off on camera! Shop now at http://example.com.,spam
"Hello Michael,

Your subscription will renew on July 15. If you have any questions, please contact us.",legitimate
Get access to exclusive content! Sign up now at http://offers.com.,spam
Huge sale! Get 50%% off on laptop! Shop now at http://offers.com.,spam
Huge sale! Get 30%% off on smartwatch! Shop now at http://offers.com.,spam
"Dear Alex,

Your feedback is valuable to us. Please take a moment to complete our survey.",legitimate
Get the best deal! Renew your subscription now at http://promo.com for exclusive benefits.,spam
"Dear Michael,

Your recent order for camera will arrive on July 15. Thank you for shopping with us!",legitimate
"Dear Jane,

Thank you for your support. We appreciate your business.",legitimate
Exclusive investment opportunity! Double your money in 6 months. Visit http://offers.com for details.,spam
Your subscription will renew on July 15. Update your payment information at http://offers.com.,spam
Huge sale! Get 10%% off on camera! Shop now at http://example.com.,spam
"Hi Jane,

Your order for phone has been confirmed and is being processed.",legitimate
Discover the key to anti-aging! Order your trial kit now from http://promo.com.,spam
"Exclusive offer just for you! Buy one phone, get one free! Click [here](http://promo.com) to redeem.",spam
You're the lucky winner of the SuperLotto lottery! Claim your prize now by visiting http://example.com.,spam
Your loan application has been approved! Click [here](http://promo.com) to finalize the process.,spam
"Hello Michael,

Thank you for your application. We'll get back to you shortly.",legitimate
Congratulations! You've won a free vacation to Maldives. Click here to claim your prize.,spam
"Hi Jane,

I hope this email finds you well. Just checking in to see how you're doing.",legitimate
Huge sale! Get 10%% off on phone! Shop now at http://example.com.,spam
"Dear Alex,

Thank you for your kind email. I appreciate your support and look forward to our collaboration.",legitimate
"Hello Alex,

Your meeting with Jane is scheduled for May 10 at 3:00 PM.",legitimate
Earn money from home! Learn how at http://promo.com.,spam
Congratulations! You've won a free vacation to Hawaii. Click here to claim your prize.,spam
"Dear Emily,

Your order for laptop has been shipped. Track your package with the tracking number 123456.",legitimate
"Earn $1,000/hour working from home! Apply now at http://offers.com.",spam
"Hello Michael,

We value your opinion! Please take a moment to fill out our survey on website design.",legitimate
You've won a lottery! Claim your prize by sending your details to spammer@example.com.,spam
"Hello Emily,

Your subscription will renew on June 1. If you have any questions, please contact us.",legitimate
"Hi Jane,

Your appointment for April 24 has been confirmed. Please let us know if you need to reschedule.",legitimate
Get the best deal! Renew your subscription now at http://example.com for exclusive benefits.,spam
"Dear Emily,

Your flight to Hawaii has been rescheduled. Your new departure date is June 1.",legitimate
"Hi Alex,

Your appointment with Dr. Jones is set for May 10 at 11:00 AM. Please let us know if you have any questions.",legitimate
"Dear Emily,

Your flight to Hawaii has been rescheduled. Your new departure date is July 15.",legitimate
"Hello Emily,

Your meeting with John is scheduled for April 24 at 11:00 AM.",legitimate
Your computer is infected! Call our helpline at 1-800-555-1234 for immediate assistance.,spam
"Hello Jane,

Your account balance is $1,000.00. If you have any questions, please let us know.",legitimate
"Receipt of payment received for phone. For more details, click [here](http://offers.com).",spam
"Hi Michael,

Your hotel reservation at Maldives has been confirmed. Check-in is at 5:00 PM.",legitimate
"Earn $50,000/hour working from home! Apply now at http://offers.com.",spam
Congratulations! You've won a cash prize of $500. Contact us at offers@example.com to claim your prize.,spam
"Hi John,

Your appointment for August 5 has been confirmed. Please let us know if you need to reschedule.",legitimate
"Earn $10,000/hour working from home! Apply now at http://offers.com.",spam
"Hi John,

Your feedback helps us improve. Please rate our service at https://www.microsoft.com.",legitimate
"Dear Jane,

Your feedback is valuable to us. Please take a moment to complete our survey.",legitimate
Exclusive investment opportunity! Double your money in 6 months. Visit http://example.com for details.,spam
"Hello John,

Your subscription will renew on August 5. If you have any questions, please contact us.",legitimate
Immediate job openings available! No experience required. Visit http://example.com to apply.,spam
"Hi Michael,

Your hotel reservation at Hawaii has been confirmed. Check-in is at 3:00 PM.",legitimate
"Hi John,

Your appointment with Dr. Patel is set for August 5 at 5:00 PM. Please let us know if you have any questions.",legitimate
Get a loan at an unbeatable interest rate! Visit http://example.com for more information.,spam
You're the lucky winner of the SuperLotto lottery! Claim your prize now by visiting http://example.com.,spam
Congratulations! You've won a free vacation to Tokyo. Click here to claim your prize.,spam
"Hi Jane,

Your subscription to streaming will end on May 10. Renew now to continue enjoying our services!",legitimate
"Hi John,

Your feedback helps us improve. Please rate our service at https://www.microsoft.com.",legitimate
"Your invoice for $5,000 is attached. Please pay by May 10 to avoid late fees.",spam
"Dear Jane,

You have a pending renewal for software suite. Please visit https://www.google.com to update your payment information.",legitimate
Get the best deal! Renew your subscription now at http://example.com for exclusive benefits.,spam
